Id_ventes;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;Id_refbien
13775;1;06/03/2020;Vente;236000;13775
13776;1;06/03/2020;Vente;107000;13776
13777;1;06/03/2020;Vente;116595;13777
13778;1;06/03/2020;Vente;79000;13778
13779;1;06/03/2020;Vente;93000;13779
13780;1;06/03/2020;Vente;227000;13780
13781;1;06/03/2020;Vente;142000;13781
13782;1;07/03/2020;Vente;45000;13782
13783;1;07/03/2020;Vente;150980;13783
13784;1;07/03/2020;Vente;104000;13784
13785;1;07/03/2020;Vente;81050;13785
13786;1;07/03/2020;Vente;39000;13786
13787;1;07/03/2020;Vente;166900;13787
13788;1;07/03/2020;Vente;88000;13788
13789;1;07/03/2020;Vente;32000;13789
13790;1;07/03/2020;Vente;49000;13790
13791;1;07/03/2020;Vente;24000;13791
13792;1;07/03/2020;Vente;51500;13792
13793;1;07/03/2020;Vente;143500;13793
13794;1;07/03/2020;Vente;106700;13794
13795;1;07/03/2020;Vente;143500;13795
13796;1;07/03/2020;Vente;80190;13796
13797;1;07/03/2020;Vente;87000;13797
13798;1;07/03/2020;Vente;50500;13798
13799;1;07/03/2020;Vente;311480;13799
13800;1;07/03/2020;Vente;110650;13800
13801;1;07/03/2020;Vente;63000;13801
13802;1;07/03/2020;Vente;88000;13802
13803;1;07/03/2020;Vente;130000;13803
13804;1;07/03/2020;Vente;106300;13804
13805;1;07/03/2020;Vente;392800;13805
13806;1;07/03/2020;Vente;129000;13806
13807;1;07/03/2020;Vente;133000;13807
13808;1;07/03/2020;Vente;95000;13808
13809;1;07/03/2020;Vente;170000;13809
13810;1;07/03/2020;Vente;147000;13810
13811;1;07/03/2020;Vente;250000;13811
13812;1;07/03/2020;Vente;112000;13812
13813;1;09/03/2020;Vente;282000;13813
13814;1;09/03/2020;Vente;101000;13814
13815;1;09/03/2020;Vente;93090;13815
13816;1;09/03/2020;Vente;189840;13816
13817;1;09/03/2020;Vente;320000;13817
13818;1;09/03/2020;Vente;490000;13818
13819;1;09/03/2020;Vente;167000;13819
13820;1;09/03/2020;Vente;107000;13820
13821;1;09/03/2020;Vente;75000;13821
13822;1;09/03/2020;Vente;333000;13822
13823;1;09/03/2020;Vente;692000;13823
13824;1;09/03/2020;Vente;65000;13824
13825;1;09/03/2020;Vente;130000;13825
13826;1;09/03/2020;Vente;430000;13826
13827;1;09/03/2020;Vente;253000;13827
13828;1;09/03/2020;Vente;60000;13828
13829;1;09/03/2020;Vente;25000;13829
13830;1;09/03/2020;Vente;130250;13830
13831;1;09/03/2020;Vente;118950;13831
13832;1;09/03/2020;Vente;99000;13832
13833;1;09/03/2020;Vente;93000;13833
13834;1;09/03/2020;Vente;60000;13834
13835;1;09/03/2020;Vente;104146,67;13835
13836;1;09/03/2020;Vente;164000;13836
13837;1;09/03/2020;Vente;99000;13837
13838;1;09/03/2020;Vente;174000;13838
13839;1;09/03/2020;Vente;405100;13839
13840;1;09/03/2020;Vente;72000;13840
13841;1;09/03/2020;Vente;68500;13841
13842;1;09/03/2020;Vente;115000;13842
13843;1;09/03/2020;Vente;82422;13843
13844;1;09/03/2020;Vente;110000;13844
13845;1;09/03/2020;Vente;47500;13845
13846;1;09/03/2020;Vente;585000;13846
13847;1;09/03/2020;Vente;384000;13847
13848;1;09/03/2020;Vente;397950;13848
13849;1;09/03/2020;Vente;225300;13849
13850;1;09/03/2020;Vente;142000;13850
13851;1;09/03/2020;Vente;136750;13851
13852;1;09/03/2020;Vente;68000;13852
13853;1;09/03/2020;Vente;60000;13853
13854;1;09/03/2020;Vente;155000;13854
13855;1;09/03/2020;Vente;75000;13855
13856;1;09/03/2020;Vente;132000;13856
13857;1;09/03/2020;Vente;33500;13857
13858;1;09/03/2020;Vente;65000;13858
13859;1;09/03/2020;Vente;77000;13859
13860;1;09/03/2020;Vente;175000;13860
13861;1;09/03/2020;Vente;192440;13861
13862;1;09/03/2020;Vente;455000;13862
13863;1;09/03/2020;Vente;155500;13863
13864;1;09/03/2020;Vente;116080;13864
13865;1;09/03/2020;Vente;83500;13865
13866;1;09/03/2020;Vente;90000;13866
13867;1;09/03/2020;Vente;259400;13867
13868;1;09/03/2020;Vente;77000;13868
13869;1;09/03/2020;Vente;246500;13869
13870;1;09/03/2020;Vente;500240;13870
13871;1;09/03/2020;Vente;217900;13871
13872;1;09/03/2020;Vente;71000;13872
13873;1;09/03/2020;Vente;245700;13873
13874;1;09/03/2020;Vente;120692;13874
13875;1;09/03/2020;Vente;122000;13875
13876;1;09/03/2020;Vente;413350;13876
13877;1;09/03/2020;Vente;55170;13877
13878;1;09/03/2020;Vente;61960;13878
13879;1;09/03/2020;Vente;166000;13879
13880;1;09/03/2020;Vente;150000;13880
13881;1;09/03/2020;Vente;175000;13881
13882;1;09/03/2020;Vente;80450;13882
13883;1;09/03/2020;Vente;80000;13883
13884;1;09/03/2020;Vente;190000;13884
13885;1;09/03/2020;Vente;101700;13885
13886;1;09/03/2020;Vente;111550;13886
13887;1;09/03/2020;Vente;263500;13887
13888;1;09/03/2020;Vente;133000;13888
13889;1;09/03/2020;Vente;309000;13889
13890;1;09/03/2020;Vente;40000;13890
13891;1;09/03/2020;Vente;85000;13891
13892;1;09/03/2020;Vente;60200;13892
13893;1;09/03/2020;Vente;219000;13893
13894;1;09/03/2020;Vente;80000;13894
13895;1;09/03/2020;Vente;55500;13895
13896;1;09/03/2020;Vente;50000;13896
13897;1;09/03/2020;Vente;88000;13897
13898;1;09/03/2020;Vente;240000;13898
13899;1;09/03/2020;Vente;278873;13899
13900;1;09/03/2020;Vente;98762,59;13900
13901;1;09/03/2020;Vente;38500;13901
13902;1;09/03/2020;Vente;21500;13902
13903;1;09/03/2020;Vente;183700;13903
13904;1;09/03/2020;Vente;140000;13904
13905;1;09/03/2020;Vente;77300;13905
13906;1;09/03/2020;Vente;44000;13906
13907;1;09/03/2020;Vente;48000;13907
13908;1;09/03/2020;Vente;104500;13908
13909;1;09/03/2020;Vente;234000;13909
13910;1;09/03/2020;Vente;122000;13910
13911;1;09/03/2020;Vente;78000;13911
13912;1;09/03/2020;Vente;242000;13912
13913;1;09/03/2020;Vente;76000;13913
13914;1;09/03/2020;Vente;336217;13914
13915;1;09/03/2020;Vente;111000;13915
13916;1;09/03/2020;Vente;240000;13916
13917;1;09/03/2020;Vente;63220;13917
13918;1;09/03/2020;Vente;112500;13918
13919;1;09/03/2020;Vente;80000;13919
13920;1;09/03/2020;Vente;169000;13920
13921;1;09/03/2020;Vente;213000;13921
13922;1;09/03/2020;Vente;118500;13922
13923;1;09/03/2020;Vente;120176;13923
13924;1;09/03/2020;Vente;201000;13924
13925;1;09/03/2020;Vente;124000;13925
13926;1;09/03/2020;Vente;188785;13926
13927;1;09/03/2020;Vente;56500;13927
13928;1;09/03/2020;Vente;64000;13928
13929;1;09/03/2020;Vente;196031;13929
13930;1;09/03/2020;Vente;325000;13930
13931;1;09/03/2020;Vente;355000;13931
13932;1;09/03/2020;Vente;230000;13932
13933;1;09/03/2020;Vente;310000;13933
13934;1;09/03/2020;Vente;178000;13934
13935;1;09/03/2020;Vente;621300;13935
13936;1;09/03/2020;Vente;550000;13936
13937;1;09/03/2020;Vente;290800;13937
13938;1;09/03/2020;Vente;498000;13938
13939;1;09/03/2020;Vente;64000;13939
13940;1;09/03/2020;Vente;555000;13940
13941;1;09/03/2020;Vente;596000;13941
13942;1;09/03/2020;Vente;521700;13942
13943;1;09/03/2020;Vente;1480000;13943
13944;1;09/03/2020;Vente;1230000;13944
13945;1;09/03/2020;Vente;570000;13945
13946;1;09/03/2020;Vente;470250;13946
13947;1;09/03/2020;Vente;650000;13947
13948;1;09/03/2020;Vente;2899988;13948
13949;1;09/03/2020;Vente;1700000;13949
13950;1;09/03/2020;Vente;675000;13950
13951;1;09/03/2020;Vente;258320;13951
13952;1;09/03/2020;Vente;629000;13952
13953;1;09/03/2020;Vente;244400;13953
13954;1;09/03/2020;Vente;785300;13954
13955;1;09/03/2020;Vente;1350000;13955
13956;1;09/03/2020;Vente;755000;13956
13957;1;09/03/2020;Vente;406350;13957
13958;1;09/03/2020;Vente;215000;13958
13959;1;09/03/2020;Vente;168000;13959
13960;1;09/03/2020;Vente;286000;13960
13961;1;09/03/2020;Vente;238730;13961
13962;1;09/03/2020;Vente;167000;13962
13963;1;09/03/2020;Vente;662700;13963
13964;1;09/03/2020;Vente;284200;13964
13965;1;09/03/2020;Vente;598000;13965
13966;1;09/03/2020;Vente;800350;13966
13967;1;09/03/2020;Vente;976250;13967
13968;1;09/03/2020;Vente;296600;13968
13969;1;09/03/2020;Vente;202250;13969
13970;1;09/03/2020;Vente;503000;13970
13971;1;09/03/2020;Vente;264200;13971
13972;1;09/03/2020;Vente;469000;13972
13973;1;09/03/2020;Vente;109695;13973
13974;1;09/03/2020;Vente;259500;13974
13975;1;09/03/2020;Vente;492000;13975
13976;1;09/03/2020;Vente;415000;13976
13977;1;09/03/2020;Vente;520000;13977
13978;1;09/03/2020;Vente;194000;13978
13979;1;09/03/2020;Vente;94700;13979
13980;1;09/03/2020;Vente;212500;13980
13981;1;09/03/2020;Vente;30000;13981
13982;1;09/03/2020;Vente;168000;13982
13983;1;09/03/2020;Vente;109000;13983
13984;1;09/03/2020;Vente;229090;13984
13985;1;09/03/2020;Vente;394000;13985
13986;1;09/03/2020;Vente;74600;13986
13987;1;09/03/2020;Vente;190000;13987
13988;1;09/03/2020;Vente;289000;13988
13989;1;09/03/2020;Vente;329150;13989
13990;1;09/03/2020;Vente;132200;13990
13991;1;09/03/2020;Vente;129000;13991
13992;1;09/03/2020;Vente;173500;13992
13993;1;09/03/2020;Vente;170950;13993
13994;1;09/03/2020;Vente;322800;13994
13995;1;09/03/2020;Vente;845400;13995
13996;1;09/03/2020;Vente;178500;13996
13997;1;09/03/2020;Vente;264144;13997
13998;1;09/03/2020;Vente;122500;13998
13999;1;09/03/2020;Vente;128000;13999
14000;1;09/03/2020;Vente;154000;14000
14001;1;09/03/2020;Vente;350800;14001
14002;1;09/03/2020;Vente;285000;14002
14003;1;09/03/2020;Vente;179000;14003
14004;1;09/03/2020;Vente;126000;14004
14005;1;09/03/2020;Vente;38000;14005
14006;1;09/03/2020;Vente;185000;14006
14007;1;09/03/2020;Vente;92000;14007
14008;1;09/03/2020;Vente;169000;14008
14009;1;09/03/2020;Vente;129500;14009
14010;1;09/03/2020;Vente;156000;14010
14011;1;09/03/2020;Vente;286985;14011
14012;1;09/03/2020;Vente;92000;14012
14013;1;09/03/2020;Vente;515000;14013
14014;1;09/03/2020;Vente;63500;14014
14015;1;09/03/2020;Vente;143790;14015
14016;1;09/03/2020;Vente;158000;14016
14017;1;09/03/2020;Vente;171920;14017
14018;1;09/03/2020;Vente;198340;14018
14019;1;09/03/2020;Vente;89000;14019
14020;1;09/03/2020;Vente;280000;14020
14021;1;09/03/2020;Vente;57500;14021
14022;1;09/03/2020;Vente;61500;14022
14023;1;09/03/2020;Vente;112000;14023
14024;1;09/03/2020;Vente;211500;14024
14025;1;09/03/2020;Vente;91000;14025
14026;1;09/03/2020;Vente;222000;14026
14027;1;09/03/2020;Vente;135000;14027
14028;1;09/03/2020;Vente;245100;14028
14029;1;09/03/2020;Vente;485000;14029
14030;1;09/03/2020;Vente;237000;14030
14031;1;09/03/2020;Vente;215000;14031
14032;1;09/03/2020;Vente;226737;14032
14033;1;09/03/2020;Vente;187000;14033
14034;1;09/03/2020;Vente;165000;14034
14035;1;09/03/2020;Vente;485900;14035
14036;1;09/03/2020;Vente;205000;14036
14037;1;09/03/2020;Vente;530000;14037
14038;1;09/03/2020;Vente;350500;14038
14039;1;09/03/2020;Vente;1067260;14039
14040;1;09/03/2020;Vente;693000;14040
14041;1;09/03/2020;Vente;243240;14041
14042;1;09/03/2020;Vente;1422200;14042
14043;1;09/03/2020;Vente;1170000;14043
14044;1;09/03/2020;Vente;311650;14044
14045;1;09/03/2020;Vente;600845;14045
14046;1;09/03/2020;Vente;288800;14046
14047;1;09/03/2020;Vente;189100;14047
14048;1;09/03/2020;Vente;304762;14048
14049;1;09/03/2020;Vente;119000;14049
14050;1;09/03/2020;Vente;220000;14050
14051;1;09/03/2020;Vente;146000;14051
14052;1;09/03/2020;Vente;256270;14052
14053;1;09/03/2020;Vente;171000;14053
14054;1;09/03/2020;Vente;157000;14054
14055;1;09/03/2020;Vente;171000;14055
14056;1;09/03/2020;Vente;206000;14056
14057;1;09/03/2020;Vente;25000;14057
14058;1;09/03/2020;Vente;215000;14058
14059;1;09/03/2020;Vente;339000;14059
14060;1;09/03/2020;Vente;636980;14060
14061;1;09/03/2020;Vente;108412,65;14061
14062;1;09/03/2020;Vente;157926;14062
14063;1;09/03/2020;Vente;206000;14063
14064;1;09/03/2020;Vente;405500;14064
14065;1;09/03/2020;Vente;225000;14065
14066;1;09/03/2020;Vente;346650;14066
14067;1;09/03/2020;Vente;189000;14067
14068;1;09/03/2020;Vente;340000;14068
14069;1;09/03/2020;Vente;274000;14069
14070;1;09/03/2020;Vente;410000;14070
14071;1;09/03/2020;Vente;730500;14071
14072;1;09/03/2020;Vente;167000;14072
14073;1;09/03/2020;Vente;216100;14073
14074;1;09/03/2020;Vente;144000;14074
14075;1;09/03/2020;Vente;324900;14075
14076;1;09/03/2020;Vente;140000;14076
14077;1;09/03/2020;Vente;170000;14077
14078;1;09/03/2020;Vente;247600;14078
14079;1;09/03/2020;Vente;165000;14079
14080;1;09/03/2020;Vente;248200;14080
14081;1;09/03/2020;Vente;197200;14081
14082;1;09/03/2020;Vente;307000;14082
14083;1;09/03/2020;Vente;64900;14083
14084;1;10/03/2020;Vente;440000;14084
14085;1;10/03/2020;Vente;222450;14085
14086;1;10/03/2020;Vente;126000;14086
14087;1;10/03/2020;Vente;82500;14087
14088;1;10/03/2020;Vente;100789;14088
14089;1;10/03/2020;Vente;44000;14089
14090;1;10/03/2020;Vente;470000;14090
14091;1;10/03/2020;Vente;295000;14091
14092;1;10/03/2020;Vente;479000;14092
14093;1;10/03/2020;Vente;65500;14093
14094;1;10/03/2020;Vente;65000;14094
14095;1;10/03/2020;Vente;377600;14095
14096;1;10/03/2020;Vente;120200;14096
14097;1;10/03/2020;Vente;201000;14097
14098;1;10/03/2020;Vente;133000;14098
14099;1;10/03/2020;Vente;430000;14099
14100;1;10/03/2020;Vente;50000;14100
14101;1;10/03/2020;Vente;142000;14101
14102;1;10/03/2020;Vente;60000;14102
14103;1;10/03/2020;Vente;175511;14103
14104;1;10/03/2020;Vente;53500;14104
14105;1;10/03/2020;Vente;150620;14105
14106;1;10/03/2020;Vente;88740;14106
14107;1;10/03/2020;Vente;77000;14107
14108;1;10/03/2020;Vente;138000;14108
14109;1;10/03/2020;Vente;218000;14109
14110;1;10/03/2020;Vente;209000;14110
14111;1;10/03/2020;Vente;230000;14111
14112;1;10/03/2020;Vente;133080;14112
14113;1;10/03/2020;Vente;27000;14113
14114;1;10/03/2020;Vente;70000;14114
14115;1;10/03/2020;Vente;112000;14115
14116;1;10/03/2020;Vente;255000;14116
14117;1;10/03/2020;Vente;162500;14117
14118;1;10/03/2020;Vente;98190;14118
14119;1;10/03/2020;Vente;52000;14119
14120;1;10/03/2020;Vente;99000;14120
14121;1;10/03/2020;Vente;145000;14121
14122;1;10/03/2020;Vente;66000;14122
14123;1;10/03/2020;Vente;40000;14123
14124;1;10/03/2020;Vente;70000;14124
14125;1;10/03/2020;Vente;97000;14125
14126;1;10/03/2020;Vente;109000;14126
14127;1;10/03/2020;Vente;219500;14127
14128;1;10/03/2020;Vente;110000;14128
14129;1;10/03/2020;Vente;412650;14129
14130;1;10/03/2020;Vente;390600;14130
14131;1;10/03/2020;Vente;112000;14131
14132;1;10/03/2020;Vente;74000;14132
14133;1;10/03/2020;Vente;91500;14133
14134;1;10/03/2020;Vente;143000;14134
14135;1;10/03/2020;Vente;102200;14135
14136;1;10/03/2020;Vente;121000;14136
14137;1;10/03/2020;Vente;257795;14137
14138;1;10/03/2020;Vente;165000;14138
14139;1;10/03/2020;Vente;132500;14139
14140;1;10/03/2020;Vente;200000;14140
14141;1;10/03/2020;Vente;170050;14141
14142;1;10/03/2020;Vente;130000;14142
14143;1;10/03/2020;Vente;182500;14143
14144;1;10/03/2020;Vente;87600;14144
14145;1;10/03/2020;Vente;101000;14145
14146;1;10/03/2020;Vente;301000;14146
14147;1;10/03/2020;Vente;83999;14147
14148;1;10/03/2020;Vente;68000;14148
14149;1;10/03/2020;Vente;116704;14149
14150;1;10/03/2020;Vente;35000;14150
14151;1;10/03/2020;Vente;149000;14151
14152;1;10/03/2020;Vente;175750;14152
14153;1;10/03/2020;Vente;42000;14153
14154;1;10/03/2020;Vente;54200;14154
14155;1;10/03/2020;Vente;105000;14155
14156;1;10/03/2020;Vente;82800;14156
14157;1;10/03/2020;Vente;228000;14157
14158;1;10/03/2020;Vente;73500;14158
14159;1;10/03/2020;Vente;29000;14159
14160;1;10/03/2020;Vente;83800;14160
14161;1;10/03/2020;Vente;37140;14161
14162;1;10/03/2020;Vente;135000;14162
14163;1;10/03/2020;Vente;92998;14163
14164;1;10/03/2020;Vente;91000;14164
14165;1;10/03/2020;Vente;161694;14165
14166;1;10/03/2020;Vente;89000;14166
14167;1;10/03/2020;Vente;244700;14167
14168;1;10/03/2020;Vente;42000;14168
14169;1;10/03/2020;Vente;203000;14169
14170;1;10/03/2020;Vente;137000;14170
14171;1;10/03/2020;Vente;76460;14171
14172;1;10/03/2020;Vente;370000;14172
14173;1;10/03/2020;Vente;50000;14173
14174;1;10/03/2020;Vente;118000;14174
14175;1;10/03/2020;Vente;117500;14175
14176;1;10/03/2020;Vente;82000;14176
14177;1;10/03/2020;Vente;92500;14177
14178;1;10/03/2020;Vente;235100;14178
14179;1;10/03/2020;Vente;136000;14179
14180;1;10/03/2020;Vente;119300;14180
14181;1;10/03/2020;Vente;79000;14181
14182;1;10/03/2020;Vente;154000;14182
14183;1;10/03/2020;Vente;210150;14183
14184;1;10/03/2020;Vente;112000;14184
14185;1;10/03/2020;Vente;65000;14185
14186;1;10/03/2020;Vente;130130;14186
14187;1;10/03/2020;Vente;61240;14187
14188;1;10/03/2020;Vente;46500;14188
14189;1;10/03/2020;Vente;53750;14189
14190;1;10/03/2020;Vente;115000;14190
14191;1;10/03/2020;Vente;374200;14191
14192;1;10/03/2020;Vente;580000;14192
14193;1;10/03/2020;Vente;462600;14193
14194;1;10/03/2020;Vente;82500;14194
14195;1;10/03/2020;Vente;106000;14195
14196;1;10/03/2020;Vente;495000;14196
14197;1;10/03/2020;Vente;1265000;14197
14198;1;10/03/2020;Vente;743000;14198
14199;1;10/03/2020;Vente;1325000;14199
14200;1;10/03/2020;Vente;442308;14200
14201;1;10/03/2020;Vente;1180000;14201
14202;1;10/03/2020;Vente;626000;14202
14203;1;10/03/2020;Vente;94750;14203
14204;1;10/03/2020;Vente;348000;14204
14205;1;10/03/2020;Vente;810000;14205
14206;1;10/03/2020;Vente;224000;14206
14207;1;10/03/2020;Vente;840000;14207
14208;1;10/03/2020;Vente;435970;14208
14209;1;10/03/2020;Vente;120000;14209
14210;1;10/03/2020;Vente;1274000;14210
14211;1;10/03/2020;Vente;361000;14211
14212;1;10/03/2020;Vente;528000;14212
14213;1;10/03/2020;Vente;18000;14213
14214;1;10/03/2020;Vente;413293;14214
14215;1;10/03/2020;Vente;150200;14215
14216;1;10/03/2020;Vente;107100;14216
14217;1;10/03/2020;Vente;452380;14217
14218;1;10/03/2020;Vente;539700;14218
14219;1;10/03/2020;Vente;399993;14219
14220;1;10/03/2020;Vente;260000;14220
14221;1;10/03/2020;Vente;618000;14221
14222;1;10/03/2020;Vente;453500;14222
14223;1;10/03/2020;Vente;855010;14223
14224;1;10/03/2020;Vente;213500;14224
14225;1;10/03/2020;Vente;438000;14225
14226;1;10/03/2020;Vente;174500;14226
14227;1;10/03/2020;Vente;25000;14227
14228;1;10/03/2020;Vente;199000;14228
14229;1;10/03/2020;Vente;297000;14229
14230;1;10/03/2020;Vente;390000;14230
14231;1;10/03/2020;Vente;79000;14231
14232;1;10/03/2020;Vente;275000;14232
14233;1;10/03/2020;Vente;125000;14233
14234;1;10/03/2020;Vente;407000;14234
14235;1;10/03/2020;Vente;188500;14235
14236;1;10/03/2020;Vente;284000;14236
14237;1;10/03/2020;Vente;185700;14237
14238;1;10/03/2020;Vente;458250;14238
14239;1;10/03/2020;Vente;285000;14239
14240;1;10/03/2020;Vente;2000000;14240
14241;1;10/03/2020;Vente;204000;14241
14242;1;10/03/2020;Vente;186620;14242
14243;1;10/03/2020;Vente;339500;14243
14244;1;10/03/2020;Vente;122000;14244
14245;1;10/03/2020;Vente;177655;14245
14246;1;10/03/2020;Vente;80000;14246
14247;1;10/03/2020;Vente;115000;14247
14248;1;10/03/2020;Vente;170000;14248
14249;1;10/03/2020;Vente;194000;14249
14250;1;10/03/2020;Vente;42000;14250
14251;1;10/03/2020;Vente;141130;14251
14252;1;10/03/2020;Vente;169300;14252
14253;1;10/03/2020;Vente;133000;14253
14254;1;10/03/2020;Vente;230000;14254
14255;1;10/03/2020;Vente;449000;14255
14256;1;10/03/2020;Vente;255000;14256
14257;1;10/03/2020;Vente;145000;14257
14258;1;10/03/2020;Vente;203180;14258
14259;1;10/03/2020;Vente;71000;14259
14260;1;10/03/2020;Vente;101400;14260
14261;1;10/03/2020;Vente;46300;14261
14262;1;10/03/2020;Vente;13000;14262
14263;1;10/03/2020;Vente;86000;14263
14264;1;10/03/2020;Vente;59500;14264
14265;1;10/03/2020;Vente;81500;14265
14266;1;10/03/2020;Vente;87500;14266
14267;1;10/03/2020;Vente;133000;14267
14268;1;10/03/2020;Vente;164500;14268
14269;1;10/03/2020;Vente;194000;14269
14270;1;10/03/2020;Vente;34000;14270
14271;1;10/03/2020;Vente;179000;14271
14272;1;10/03/2020;Vente;68500;14272
14273;1;10/03/2020;Vente;212500;14273
14274;1;10/03/2020;Vente;113000;14274
14275;1;10/03/2020;Vente;93000;14275
14276;1;10/03/2020;Vente;175000;14276
14277;1;10/03/2020;Vente;140000;14277
14278;1;10/03/2020;Vente;127800;14278
14279;1;10/03/2020;Vente;219850;14279
14280;1;10/03/2020;Vente;244000;14280
14281;1;10/03/2020;Vente;385000;14281
14282;1;10/03/2020;Vente;205000;14282
14283;1;10/03/2020;Vente;1870971;14283
14284;1;10/03/2020;Vente;227000;14284
14285;1;10/03/2020;Vente;458000;14285
14286;1;10/03/2020;Vente;2839300;14286
14287;1;10/03/2020;Vente;662000;14287
14288;1;10/03/2020;Vente;474000;14288
14289;1;10/03/2020;Vente;349309,1;14289
14290;1;10/03/2020;Vente;144000;14290
14291;1;10/03/2020;Vente;655000;14291
14292;1;10/03/2020;Vente;92000;14292
14293;1;10/03/2020;Vente;211000;14293
14294;1;10/03/2020;Vente;239000;14294
14295;1;10/03/2020;Vente;322000;14295
14296;1;10/03/2020;Vente;656500;14296
14297;1;10/03/2020;Vente;167000;14297
14298;1;10/03/2020;Vente;198000;14298
14299;1;10/03/2020;Vente;121300;14299
14300;1;10/03/2020;Vente;205930;14300
14301;1;10/03/2020;Vente;125000;14301
14302;1;10/03/2020;Vente;212000;14302
